filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
00980481.wav,0.45575395226478577,2063.6771703914906,2108.0950636824336,3938.342852046246,0.10827674511416409,-62.28694534301758,109.77503204345703,-31.85150146484375,26.521949768066406,1.7642899751663208,-3.429372787475586,-7.0966267585754395,2.036510705947876,-7.73980188369751,3.877284526824951,-6.616644859313965,-4.861188888549805,-6.051578521728516,2.2294116020202637,-9.031570434570312,-5.202506065368652,-10.369823455810547,-2.2280120849609375,-4.031853199005127,-4.28448486328125,0
00980482.wav,0.4620702862739563,2233.399259088604,2248.137153076408,4374.459373184547,0.11461144764233153,-55.5938835144043,99.1506576538086,-26.55845069885254,24.41533660888672,0.4149985909461975,-1.5376266241073608,-9.843116760253906,0.9045361280441284,-8.166433334350586,2.4457647800445557,-7.295767784118652,-4.963311672210693,-6.573301792144775,1.4632073640823364,-8.86048698425293,-5.636397838592529,-12.454380989074707,-3.503967046737671,-3.9557604789733887,-4.127681732177734,0
01026860.wav,0.3076811134815216,2120.231337333386,2217.8335898155447,4373.808873632359,0.09602498971243223,-238.55615234375,100.83008575439453,-14.66323184967041,23.983478546142578,-8.497476577758789,-1.0440924167633057,-17.844881057739258,1.137338399887085,-10.60971736907959,-8.653125762939453,-4.243237495422363,-2.694993734359741,-4.788829326629639,3.361236572265625,-1.1897568702697754,7.086867809295654,0.43551114201545715,0.9537274241447449,-9.143566131591797,-3.2508397102355957,0
01026863.wav,0.36311715841293335,1888.4497867687605,1953.017267218945,3973.7343047056406,0.09330518031636997,-127.09477996826172,120.15033721923828,-30.589529037475586,19.96099853515625,-34.442623138427734,4.134040832519531,-20.167739868164062,-10.015517234802246,-15.495283126831055,-12.947099685668945,-6.915212154388428,-6.125952243804932,-8.94340705871582,0.835055410861969,-0.834068775177002,2.8520731925964355,-3.6339681148529053,4.329309463500977,-10.049551010131836,-2.4505455493927,0
00994441.wav,0.449057400226593,2830.195027228906,2622.666359691332,5809.327949506197,0.1300397735524787,13.870423316955566,63.24549865722656,-3.3223302364349365,45.52383041381836,-0.38617414236068726,16.686439514160156,5.116288661956787,12.547757148742676,3.530773878097534,6.8285651206970215,-6.49669885635376,6.138288497924805,-3.832041025161743,0.09514431655406952,-4.931554794311523,2.263770580291748,-4.826604843139648,-0.4353761672973633,-5.936437606811523,-1.337727427482605,0
00994442.wav,0.4935353398323059,2580.4794252548095,2562.3118219385806,5358.598477742545,0.11990046778175832,30.281787872314453,80.43390655517578,-8.45798397064209,36.56996154785156,2.089015007019043,9.623927116394043,5.170655250549316,9.893359184265137,3.5806546211242676,5.284338474273682,-7.745906352996826,6.408008575439453,-3.7939414978027344,2.1678996086120605,-6.3157243728637695,0.2813918888568878,-1.282085657119751,-0.7507044076919556,-4.645208358764648,2.0844979286193848,0
00994444.wav,0.4667375981807709,2673.366878470381,2546.04869192081,5452.070259549284,0.12733399193938807,9.64821720123291,75.97462463378906,-8.405640602111816,34.96397018432617,3.659442901611328,10.303352355957031,4.3610310554504395,10.667323112487793,-1.6363348960876465,4.524272441864014,-1.4563268423080444,3.412187337875366,-3.331963062286377,1.702632188796997,-3.274782180786133,1.0656476020812988,-6.379316329956055,-1.067060947418213,-3.0235776901245117,0.5589448809623718,0
01025673.wav,0.32964175939559937,1574.4987041655243,1701.7179686808963,3223.9555051821303,0.0821873337122678,-90.14354705810547,142.98764038085938,-28.997575759887695,36.32986831665039,-23.902908325195312,8.499481201171875,-19.612319946289062,5.778582572937012,-7.533813953399658,6.508571147918701,-8.347145080566406,6.144193172454834,-9.487428665161133,-5.879724025726318,-5.943414688110352,-1.3046263456344604,-8.456536293029785,-1.0372344255447388,-1.8249866962432861,-1.97013258934021,0
01038455.wav,0.4320133328437805,1637.2126577506801,1718.9075848489301,3158.189236195095,0.08983921488003097,-279.9459533691406,128.24847412109375,-35.135223388671875,26.322912216186523,-10.457366943359375,0.27925723791122437,-4.406337738037109,0.8523638844490051,-7.443180084228516,-1.197381615638733,-2.55204701423645,-4.206385612487793,-7.999390602111816,-0.03344230353832245,-4.8851518630981445,-1.428455114364624,-4.705886363983154,-0.374849796295166,-1.3500573635101318,-6.3097243309021,0
01044913.wav,0.5494264960289001,2419.1230860035976,2063.4596950450823,4367.46525720177,0.14973000919117646,23.877256393432617,88.80904388427734,-44.02244186401367,38.334068298339844,-0.17194430530071259,8.9396333694458,1.0734657049179077,14.783324241638184,-2.364529848098755,-2.837993621826172,-4.7084126472473145,4.748735427856445,-0.8082368969917297,3.3307440280914307,-3.8173420429229736,3.2046687602996826,-6.4532151222229,-0.7280517220497131,-4.675012588500977,1.9064182043075562,0
01044919.wav,0.31051063537597656,1148.962027046006,880.2145482704727,1832.6722514149574,0.08292240107391641,-196.4142608642578,207.18431091308594,-79.99224853515625,-14.197425842285156,14.28493881225586,1.549393892288208,8.56454086303711,-7.032865047454834,-5.205244541168213,-1.2923967838287354,-13.488356590270996,-3.6494133472442627,-2.978926420211792,-7.703991889953613,-10.733884811401367,-7.708127021789551,-9.083456993103027,-6.722131729125977,-6.383032321929932,-8.955358505249023,0
01044920.wav,0.16654041409492493,766.8015270992089,758.55823394019,1098.2516923556018,0.047069254305340556,-287.8582763671875,148.3356170654297,11.096367835998535,-17.555870056152344,-22.188800811767578,-33.692230224609375,-38.46830368041992,-35.69023132324219,-26.4420223236084,-15.873577117919922,-14.731672286987305,-7.9298295974731445,-1.8364851474761963,-2.9236807823181152,-2.7092316150665283,-2.7550532817840576,0.8192256689071655,0.6842210292816162,-2.6009228229522705,-3.28151535987854,0
00981958.wav,0.33574074506759644,1713.4388808194753,1944.075358409958,3870.3305599765204,0.06475721340046475,-124.47078704833984,125.19435119628906,-15.514154434204102,61.82072830200195,-8.790899276733398,21.656600952148438,-10.759452819824219,2.4119784832000732,1.5025113821029663,-5.620499134063721,-7.351291656494141,-6.906630516052246,-11.273109436035156,-5.667755603790283,-10.101845741271973,2.927273750305176,-9.472785949707031,0.825969934463501,-5.793951988220215,2.4311296939849854,0
00981960.wav,0.37652164697647095,2142.1821336691164,2213.9994425156574,4078.8670023159348,0.1181924069998065,-118.40351867675781,102.04750061035156,-30.656890869140625,7.752782821655273,13.783787727355957,-12.093438148498535,-13.275665283203125,-5.654315948486328,-37.754722595214844,4.714962959289551,-4.526916027069092,-6.859884262084961,-0.637934148311615,-8.928786277770996,-8.42441177368164,-11.213220596313477,-25.503870010375977,1.209923267364502,-12.869606018066406,-1.7634570598602295,0
00912125.wav,0.4309370517730713,2552.52435012018,2422.3374524646856,5320.5428274054275,0.14556525735294118,15.483501434326172,86.93208312988281,-17.96682357788086,18.875099182128906,-13.01582145690918,8.123641014099121,-12.110162734985352,2.1961374282836914,-4.638227462768555,1.3628791570663452,-6.921710968017578,-4.648231029510498,-6.707843780517578,4.723362445831299,-5.450868606567383,-6.04001522064209,-13.77332592010498,-0.03524215891957283,1.1223310232162476,2.84649658203125,0
00912127.wav,0.29750585556030273,1343.8198956874105,1597.724361518745,2705.9697205109896,0.0716018499467467,-108.69914245605469,157.64703369140625,-18.350664138793945,37.09068298339844,-6.764311790466309,9.264094352722168,-5.980675220489502,-3.5377719402313232,-8.14924430847168,-5.8106369972229,-10.680278778076172,-6.076844215393066,-2.565218687057495,4.588505268096924,-4.838529586791992,-2.593118906021118,-6.287134170532227,-1.8984068632125854,0.8021106123924255,5.028992176055908,0
00966662.wav,0.4023400843143463,1705.0824464419438,1905.2550106769108,3339.5979830315646,0.0810894836851278,-115.07699584960938,130.04391479492188,-28.6683406829834,20.176965713500977,-4.990363597869873,3.572873830795288,-9.365869522094727,1.4180269241333008,-15.22207260131836,0.3769488036632538,-9.725851058959961,1.9329081773757935,-5.182705402374268,0.20781446993350983,-9.194884300231934,-4.305393695831299,-6.695746898651123,-3.467580556869507,-4.537497520446777,-0.16263096034526825,0
00966663.wav,0.3574802577495575,1773.3648207786405,1888.512674744558,3357.3449451733154,0.0862544478601859,-124.67154693603516,124.97590637207031,-36.543575286865234,17.593000411987305,-6.033653259277344,-4.680564880371094,-11.524681091308594,-0.45748478174209595,-21.046571731567383,-1.9052622318267822,-11.409640312194824,-2.8813276290893555,-5.556575775146484,-0.5981374979019165,-10.123098373413086,-2.360769748687744,-6.0371174812316895,-3.212312698364258,-3.5604612827301025,-0.6010944843292236,0
01031156.wav,0.4015680253505707,2542.9907728946637,2370.4705501975823,5093.778442099148,0.13660641883714175,28.135650634765625,83.46109771728516,-27.66417694091797,27.382442474365234,0.8274033665657043,7.137983322143555,-4.219590187072754,9.303805351257324,-2.449799060821533,6.317483425140381,-1.1727941036224365,3.3439719676971436,-5.354631423950195,2.5422842502593994,-10.744256973266602,1.3535947799682617,-3.8996520042419434,-1.032707691192627,-1.6646552085876465,1.5763261318206787,0
01031157.wav,0.4028129577636719,2366.2570696056514,2343.682856772273,4781.437753966718,0.11831561109229877,1.4581249952316284,89.74724578857422,-25.693735122680664,26.85787010192871,4.087641716003418,4.71513557434082,-2.4260268211364746,10.722745895385742,-3.1137094497680664,5.895298480987549,-0.37389522790908813,5.015695095062256,-2.6776411533355713,2.642463207244873,-8.398359298706055,1.2189860343933105,-5.5771803855896,-3.1461613178253174,-2.4336907863616943,-2.5098459720611572,0
01056706.wav,0.43767139315605164,1581.519988875092,1768.636526457674,3100.5895844923084,0.07702825682082043,-30.156208038330078,143.02352905273438,-29.64115333557129,34.070858001708984,-1.463923454284668,-7.445042133331299,-6.578656196594238,6.601571559906006,-3.9622435569763184,-4.987905502319336,-8.773931503295898,-1.3083521127700806,-3.7990779876708984,2.121695041656494,-0.9139081835746765,3.5019946098327637,-3.1653337478637695,0.6881996393203735,-0.8453333973884583,5.120967388153076,0
01017923.wav,0.4062356948852539,2479.1132628301607,2239.0147199865023,4782.506066639233,0.1459590282484508,-78.76798248291016,75.6975326538086,-20.787883758544922,57.49046325683594,1.3180043697357178,9.962055206298828,-2.9690394401550293,7.005252838134766,-7.272730827331543,1.2356456518173218,-1.9026997089385986,6.51710319519043,-5.021331787109375,3.141294240951538,-5.67918586730957,5.976466655731201,-5.401596546173096,-4.215440273284912,-4.383172035217285,-1.5938526391983032,0
01017926.wav,0.43954724073410034,2415.36037743892,2498.255214836234,5323.06781213719,0.09741097559500773,-48.9400634765625,83.68232727050781,-3.147263765335083,41.44931411743164,-4.201488494873047,16.292612075805664,-5.968088626861572,14.509949684143066,0.7347769737243652,9.635652542114258,0.9091500043869019,9.085651397705078,-5.986963748931885,2.308177947998047,-7.173168182373047,0.03437205031514168,-12.324304580688477,-7.2543625831604,-2.6156792640686035,0.9832413196563721,0
01045342.wav,0.31670081615448,2354.1490513248355,2656.1409657458066,5485.946274690163,0.09485099668377227,-44.516780853271484,92.18374633789062,22.599218368530273,24.784019470214844,-3.9616212844848633,14.254611015319824,-6.740588188171387,3.7344703674316406,-7.394861698150635,1.3351099491119385,-4.448017120361328,1.680789589881897,-7.158275127410889,-1.4378033876419067,-7.326148986816406,-0.2634629011154175,-7.827746868133545,-3.830376148223877,-4.908529281616211,0.528160035610199,0
01016246.wav,0.34492701292037964,2430.003531052039,2474.0619659633617,4823.645832073577,0.12103554929373066,8.880799293518066,84.06352996826172,-13.458909034729004,35.31214904785156,11.767900466918945,-5.9625349044799805,2.402575731277466,7.764321327209473,-0.467231810092926,3.6755502223968506,-6.760385513305664,7.6225175857543945,6.342884540557861,3.248741865158081,-8.247718811035156,4.8166022300720215,-10.62584400177002,-1.2139568328857422,-3.369032144546509,-0.7851136326789856,0
01016250.wav,0.3692953884601593,2105.342430935929,2275.8062026538864,4321.523868336397,0.09905079939047988,-39.52774429321289,98.28739166259766,-16.691261291503906,42.0749397277832,17.318798065185547,2.3006598949432373,4.719517230987549,10.023651123046875,2.638847589492798,6.982837677001953,-2.766291618347168,8.553811073303223,6.542812824249268,2.951282501220703,-4.825194358825684,7.126744747161865,-6.376482009887695,0.9597463011741638,-2.060729503631592,-0.1402868777513504,0
00935359.wav,0.44157740473747253,1633.9131765344607,1739.7227228380232,3203.318326848131,0.07995974232668474,-87.57699584960938,138.35635375976562,-42.46918869018555,29.304094314575195,-3.546274423599243,5.0895280838012695,-2.735305070877075,9.21354866027832,-1.8669779300689697,6.952648639678955,-3.3876638412475586,1.8240301609039307,-6.244799613952637,1.1827545166015625,-11.35875129699707,-1.5961898565292358,-11.098984718322754,-2.918044090270996,-10.831766128540039,-3.6433842182159424,0
00935361.wav,0.4357263147830963,1814.235423012429,2097.0077606095106,3805.835319967831,0.07475465000967492,-67.654541015625,120.03914642333984,-19.43862533569336,25.621971130371094,-3.1787426471710205,6.987152099609375,1.038069248199463,10.170561790466309,-1.5811487436294556,6.179755687713623,-1.9670445919036865,1.3653031587600708,-4.322863578796387,0.5467686057090759,-8.119582176208496,0.9755284190177917,-8.385335922241211,-4.034733772277832,-9.655672073364258,-5.243781566619873,0
01016644.wav,0.4666987955570221,2322.6898569930836,2345.560023262255,4769.096161927971,0.11078806779702012,28.863262176513672,93.79205322265625,-16.79767608642578,36.217105865478516,4.012709617614746,9.777095794677734,-5.532443523406982,5.134297847747803,-1.166857123374939,8.475234985351562,-7.44451379776001,5.228179454803467,-0.4088888168334961,3.886389970779419,-9.598320007324219,1.2368882894515991,-5.020840167999268,-0.7333824634552002,-4.802679061889648,-2.2371230125427246,0
01016645.wav,0.4301597476005554,2501.7497549045625,2586.6278816113654,5377.050819042666,0.11084664642995357,17.53005027770996,84.2396240234375,-5.712766170501709,30.085798263549805,10.607222557067871,5.428956031799316,-5.477893352508545,6.601012229919434,0.9461176991462708,8.795248031616211,-3.382690906524658,4.53515100479126,1.313088059425354,1.413259506225586,-10.50547981262207,-1.0235234498977661,-5.737483024597168,1.4372739791870117,-5.4991302490234375,-4.9661455154418945,0
00978660.wav,0.46209707856178284,3206.435944907019,2623.0924214837432,6184.991440894897,0.19291496720081333,45.60917663574219,55.47632598876953,-13.938020706176758,35.46639633178711,0.26499757170677185,3.227996349334717,-7.8732147216796875,0.6194911003112793,-2.046856164932251,5.907812595367432,-5.482381820678711,2.929885149002075,-5.331172466278076,2.588883876800537,-10.004919052124023,1.026422381401062,-6.165390968322754,-4.512470245361328,-4.647665977478027,0.3810863196849823,0
00978661.wav,0.4321269094944,2855.2825537747754,2548.8008902516654,5689.4191987195,0.15602269013845857,38.84117126464844,70.39659118652344,-16.698665618896484,31.198455810546875,0.2875418961048126,3.2645785808563232,-5.10040807723999,1.8347022533416748,-2.140446901321411,4.275702476501465,-4.275930881500244,5.931721210479736,-3.6066665649414062,1.5488258600234985,-10.146004676818848,1.019615650177002,-4.2092719078063965,-5.975627422332764,-3.305638074874878,0.9718466997146606,0
01053767.wav,0.37227728962898254,2915.015330434189,2627.2793297580483,5939.589084117405,0.15271978703076625,33.997013092041016,68.06574249267578,-6.23590612411499,30.563201904296875,-9.77365779876709,-2.9829494953155518,-12.734457015991211,-0.8938038349151611,-10.278335571289062,0.259126216173172,-10.673257827758789,-0.4099483788013458,-7.495566368103027,-2.447817325592041,-8.673580169677734,-6.813756465911865,-12.607853889465332,-0.34155136346817017,-7.613541126251221,1.7091038227081299,0
01053770.wav,0.41497713327407837,2177.5506482740197,2592.592744944446,5090.7594569979665,0.07755426692002323,-43.665916442871094,95.82598114013672,4.670376777648926,18.966609954833984,10.101880073547363,21.934650421142578,3.3580141067504883,11.008750915527344,4.1650261878967285,6.577442646026611,0.05228902027010918,2.3257150650024414,-5.350073337554932,1.1290348768234253,-5.452091217041016,4.058951377868652,-3.3508098125457764,4.886677265167236,-1.865566611289978,0.3637988567352295,0
01053772.wav,0.4607298672199249,2428.8489122938286,2285.563094807177,4925.899519207494,0.11978359798605732,8.660301208496094,90.11334228515625,-18.264202117919922,44.803611755371094,-15.262417793273926,3.856837034225464,-10.264010429382324,5.83008337020874,-4.948180198669434,0.4841911792755127,0.7033725380897522,1.8974547386169434,-5.7160749435424805,0.9901635646820068,-2.1438422203063965,0.47209903597831726,-4.746654033660889,-2.393991231918335,-5.102550506591797,3.468395233154297,0
00970759.wav,0.5142582058906555,2334.6262068236515,2315.7396721172686,4710.6759045495255,0.12282069979666925,-39.467952728271484,95.22824096679688,-24.304359436035156,26.16950798034668,-1.9907296895980835,1.0714738368988037,-3.042358160018921,13.144458770751953,-0.07247024029493332,9.955734252929688,1.4857083559036255,2.8988773822784424,-5.851288318634033,2.0641984939575195,-9.29452133178711,1.1919729709625244,-9.764394760131836,-4.4717864990234375,-2.290712594985962,-2.777529716491699,0
00970761.wav,0.5326337814331055,2348.349458830057,2386.3655371474997,4900.379921390879,0.1201777026045701,-28.141345977783203,94.879638671875,-21.11211395263672,19.698387145996094,-4.640536308288574,4.552516460418701,-1.050031304359436,16.00804901123047,-0.08651939034461975,10.69831371307373,4.918570518493652,7.461999416351318,-3.672434091567993,4.581820011138916,-8.696334838867188,0.010654676705598831,-11.35191535949707,-2.2405483722686768,-1.3756680488586426,-0.8027446866035461,0
01014237.wav,0.34153592586517334,1750.651040173562,2129.1518937231717,3751.4559366830463,0.07959967745449265,-150.12380981445312,116.49799346923828,-1.1344727277755737,29.741817474365234,3.4643971920013428,7.81974983215332,1.2481366395950317,6.061949729919434,-2.4334497451782227,4.298854827880859,-1.3922208547592163,4.058804988861084,-6.161387920379639,-5.459482192993164,-10.639324188232422,2.090229034423828,-6.302059173583984,3.566901683807373,-0.8874362111091614,4.279342174530029,0
01014241.wav,0.42690104246139526,1894.2921774718986,2112.0949570415455,3610.581084945052,0.08259933554415182,18.287479400634766,117.54024505615234,-26.21514892578125,22.7185115814209,9.847771644592285,0.40698525309562683,-3.5337796211242676,9.451762199401855,-4.481576919555664,4.784485816955566,-4.3447723388671875,-0.5718278288841248,-6.542454242706299,0.15804030001163483,-9.730317115783691,-0.7747137546539307,-10.496527671813965,-1.7298179864883423,-5.2811198234558105,-0.12966439127922058,0
01014242.wav,0.5416362285614014,2030.942515640247,2121.621837069625,4146.150709842176,0.09970317341208365,-73.35819244384766,109.54402923583984,-24.64811897277832,45.66958236694336,1.1999186277389526,5.779382228851318,-1.6960530281066895,9.144686698913574,-3.9704625606536865,6.042851448059082,-7.913461208343506,11.041900634765625,-1.4257398843765259,-0.6537418365478516,-2.216963768005371,-4.203956127166748,-4.208707332611084,1.4630017280578613,0.6553577780723572,0.6253034472465515,0
01014244.wav,0.5340770483016968,2082.0143476513667,2239.4168893475103,4258.653773419345,0.09495349414213788,-59.3779296875,104.09027862548828,-13.95602798461914,42.01433563232422,0.82511305809021,2.122021198272705,-4.304576873779297,8.880278587341309,-3.3977015018463135,8.494906425476074,-5.15731143951416,10.961681365966797,-0.900266170501709,-1.8131535053253174,-4.146256923675537,-4.63034200668335,-4.118742942810059,2.4020936489105225,0.8106304407119751,1.5713905096054077,0
01014245.wav,0.5330406427383423,2188.8342501990187,2335.7130012677785,4567.722379607682,0.1038678526509288,-60.85335159301758,98.69648742675781,-9.964287757873535,41.54312515258789,2.467184543609619,3.697847604751587,-5.273946285247803,8.82306957244873,-6.866848945617676,5.330305576324463,-7.540152549743652,9.790199279785156,-1.5585771799087524,-1.31452476978302,-3.1291098594665527,-4.384654521942139,-4.620591640472412,0.4306885302066803,-0.41052332520484924,0.31599313020706177,0
00970332.wav,0.4050389528274536,2212.904267396735,2386.7175811946036,4714.962529803689,0.08827376125580945,-18.221721649169922,93.11937713623047,-10.425952911376953,32.46958541870117,9.559699058532715,17.127182006835938,-6.409557342529297,15.394389152526855,7.6102705001831055,-1.39041268825531,-2.054905414581299,9.553797721862793,-13.367644309997559,-7.509426116943359,-11.126325607299805,-0.9997713565826416,-11.567825317382812,2.253758668899536,-1.2695136070251465,0.41091713309288025,0
00970333.wav,0.3820299208164215,2391.445543187817,2492.7310463162185,5231.368366631192,0.09895820735777863,-7.237852573394775,85.36782836914062,-5.228883743286133,37.19993209838867,3.887040853500366,15.556599617004395,-7.675886154174805,13.404106140136719,2.030578851699829,-4.762371063232422,-4.581093788146973,8.948097229003906,-9.35069751739502,-0.42914384603500366,-4.2337727546691895,4.049863815307617,-8.41016960144043,2.0272176265716553,-2.222365140914917,1.8417989015579224,0
00915161.wav,0.3398427963256836,1888.6224318756247,2295.5500306090826,4263.999545380277,0.06736617084624322,-124.87337493896484,108.01567077636719,1.5473636388778687,27.55772590637207,1.6539912223815918,10.481751441955566,-0.4377131760120392,8.868552207946777,-4.628249168395996,1.6108276844024658,-1.9684749841690063,-2.8045108318328857,-6.94411563873291,-1.2275153398513794,-6.778539657592773,-3.952017307281494,-7.475367546081543,-4.851995944976807,-3.4443321228027344,-1.2234159708023071,0
01053069.wav,0.45259422063827515,3100.7436131330237,2604.685140017739,6041.08013708156,0.18367840557275542,-40.278419494628906,57.988216400146484,-3.2284884452819824,41.9334831237793,4.082334995269775,14.791411399841309,3.633730888366699,11.316222190856934,-2.4303417205810547,6.422387599945068,-3.819113254547119,2.165675401687622,-9.946206092834473,-1.376939296722412,-4.744333744049072,3.1762359142303467,-5.1202311515808105,0.5794193148612976,-7.457775115966797,-0.7052807211875916,0
01017455.wav,0.3786349892616272,2260.5553469514007,2457.3416360006304,4922.705399611493,0.0942394159082107,-46.85892868041992,92.40603637695312,-0.06472884863615036,32.91764450073242,-2.062264919281006,4.786911964416504,1.3577673435211182,10.451491355895996,-5.0928473472595215,7.334597110748291,-5.092955589294434,3.8425192832946777,-4.694230079650879,0.03597857430577278,-8.007857322692871,1.8812676668167114,-7.784463882446289,-0.5754793286323547,-5.012969017028809,-1.3648775815963745,0
01017456.wav,0.38266506791114807,2443.3987566467054,2377.523775184298,5134.151113024061,0.12121629308675445,-43.46415328979492,91.34497833251953,-13.56873607635498,35.210628509521484,-5.811967372894287,3.0968430042266846,-2.936171293258667,7.978297710418701,-6.638908863067627,4.354141712188721,-9.267938613891602,1.4193074703216553,-9.588556289672852,-1.4685120582580566,-10.568231582641602,0.8853632807731628,-9.365239143371582,-3.2581632137298584,-7.334507942199707,-4.812680721282959,0
00972207.wav,0.5352447628974915,2382.698170966942,2186.6258773055756,4359.690304215847,0.13691716149864552,16.964847564697266,87.97209930419922,-38.55036926269531,42.945194244384766,17.457197189331055,0.3665621876716614,4.521650314331055,10.150052070617676,4.6896843910217285,10.521712303161621,3.2584946155548096,6.574941158294678,0.400138795375824,3.3339529037475586,1.9566279649734497,8.98098087310791,-3.1671783924102783,2.3815419673919678,-4.5803728103637695,0.35829249024391174,0
00972208.wav,0.41631248593330383,4026.433395256843,3116.534714183325,7762.936559746563,0.21363458256680867,11.25654125213623,33.12264633178711,27.7777099609375,31.210391998291016,5.564941883087158,16.251161575317383,-8.203039169311523,8.140569686889648,-5.31181526184082,-0.7281187772750854,-3.0108370780944824,0.7196205854415894,-3.6911332607269287,4.249430179595947,-2.0708084106445312,0.8487714529037476,-5.380298614501953,1.4693756103515625,-2.446946859359741,2.8172152042388916,0
01038946.wav,0.46190327405929565,2651.0307999201173,2380.2098124378635,5035.15842476157,0.16684770768783888,-10.868446350097656,74.48358917236328,-19.903860092163086,38.24412536621094,-4.952892780303955,15.792582511901855,3.6902413368225098,-1.8935682773590088,-2.803563356399536,6.703122615814209,-7.285440444946289,2.4397761821746826,-5.909449100494385,-3.4116268157958984,-3.0716350078582764,-0.6666910648345947,-8.29334831237793,1.3924775123596191,-6.361125469207764,-1.6709752082824707,0
01038947.wav,0.4372326135635376,2580.959870137204,2547.8516975936213,5403.72479924114,0.13394413245546088,-12.889169692993164,82.87007904052734,-6.983077049255371,26.172317504882812,-9.352104187011719,8.182905197143555,-1.5163464546203613,-0.09611549973487854,-3.53824782371521,3.1868441104888916,-6.918274402618408,1.674174189567566,-5.044510364532471,-3.0978918075561523,-5.000361919403076,-2.607149600982666,-9.927533149719238,2.040010690689087,-6.365812301635742,-0.09058645367622375,0
00945016.wav,0.4502675533294678,2849.027363973653,2637.0633352202613,5693.338875508327,0.12374166404434547,-71.7278060913086,53.33732223510742,4.419841289520264,63.002506256103516,6.453607082366943,17.726682662963867,2.3691511154174805,-3.1782140731811523,-3.607339859008789,1.611397385597229,-9.594942092895508,3.81748104095459,-6.67725944519043,-5.626474857330322,-11.695237159729004,-0.4847171902656555,-15.064867973327637,-2.308828353881836,-5.424259185791016,0.9332441687583923,0
00945019.wav,0.4502454400062561,2883.926702908942,2722.115501679186,5923.357185109653,0.11071540956622773,-74.68461608886719,56.90025329589844,8.86739444732666,56.68401336669922,4.255660533905029,18.914615631103516,4.863327980041504,-3.0367534160614014,-1.2741838693618774,0.728534460067749,-12.373779296875,4.746817111968994,-4.102036476135254,-1.0086978673934937,-8.704183578491211,0.3266051709651947,-12.497535705566406,-1.1827861070632935,-6.23056697845459,-2.401628255844116,0
01041122.wav,0.38229504227638245,829.4850101009712,1489.9333398132756,1342.4835488523122,0.029766259916795667,-260.2384338378906,160.98846435546875,24.745441436767578,36.26250457763672,13.70889949798584,11.654499053955078,6.730988025665283,7.448019981384277,-2.610651969909668,7.1744160652160645,3.1362390518188477,3.825634479522705,-5.275655746459961,-5.411744117736816,-8.395681381225586,-6.5730485916137695,-4.8003082275390625,0.717870831489563,-0.4321403503417969,5.482318878173828,0
00935549.wav,0.4438909590244293,2237.3463837470695,2181.610333596471,4572.077801244191,0.13500692897947328,30.70795440673828,100.71415710449219,-35.14012145996094,18.205076217651367,4.077841281890869,11.384811401367188,-21.874919891357422,8.456969261169434,-5.9722676277160645,4.411327362060547,-7.161707878112793,-1.095368504524231,2.057140350341797,-4.829020023345947,-11.585320472717285,1.6546074151992798,-8.088628768920898,-0.03031078726053238,-10.863182067871094,1.3901032209396362,0
00935563.wav,0.23449192941188812,703.7700864770153,865.4246998685989,855.8198249746033,0.054982282797987614,-308.0924987792969,197.0936737060547,52.41487121582031,-18.57025146484375,-34.75728225708008,-25.301401138305664,-3.34700083732605,1.1577857732772827,-5.019444465637207,-4.3557047843933105,-3.5670135021209717,-3.328319549560547,-2.830533981323242,-6.721102237701416,-8.723064422607422,-4.755383491516113,-2.6280529499053955,-4.656460762023926,-6.305813789367676,-6.636952877044678,0
01033887.wav,0.32627105712890625,1530.7517314358638,1904.1501402548838,3084.914679276316,0.06903359616873066,-76.85195922851562,138.89974975585938,-7.154135227203369,16.95563507080078,2.396740436553955,2.511298179626465,-9.212480545043945,5.6614484786987305,-6.143705368041992,1.8980122804641724,-7.306108474731445,5.7006516456604,-1.789873480796814,-5.396604061126709,-7.891918182373047,-9.800195693969727,-16.165828704833984,-3.470741033554077,-5.3471784591674805,2.042050838470459,0
01015586.wav,0.39831605553627014,2039.418589246174,2164.885234663633,4098.305633804947,0.10056475721340047,-13.195462226867676,107.57051086425781,-17.220457077026367,37.3049430847168,3.7525269985198975,6.293652534484863,-0.40523192286491394,8.496171951293945,-0.05432507023215294,5.142135143280029,-3.1633963584899902,5.018824100494385,-2.247921943664551,-1.3240259885787964,-2.9615256786346436,2.810577392578125,-6.061060428619385,-2.0928990840911865,-0.09212400764226913,4.953362941741943,0
01015587.wav,0.4223228096961975,2327.7233885735245,2269.561817471998,4549.994175421185,0.11979040593532146,19.145540237426758,91.94284057617188,-27.7677001953125,30.3480281829834,6.774773597717285,4.530476093292236,-3.2857697010040283,9.366578102111816,-3.069032907485962,4.688898086547852,-3.5013880729675293,1.4834436178207397,-8.301447868347168,-2.21981143951416,-3.847639560699463,-0.8217544555664062,-2.7258687019348145,1.2655500173568726,-3.1890275478363037,-2.7090044021606445,0
